date,variable,value
18840112,TMAX,103
18840113,TMAX,107
18840114,TMAX,53
18840115,TMAX,68
18840116,TMAX,66
18840117,TMAX,68
18840118,TMAX,83
18840119,TMAX,73
18840120,TMAX,72
18840121,TMAX,52
18840122,TMAX,84
18840123,TMAX,90
18840124,TMAX,88
18840125,TMAX,75
18840126,TMAX,58
18840127,TMAX,26
18840128,TMAX,54
18840129,TMAX,84
18840130,TMAX,83
18840131,TMAX,69
18850101,TMAX,66
18850102,TMAX,37
18850103,TMAX,49
18850104,TMAX,52
18850105,TMAX,34
18850106,TMAX,38
18850107,TMAX,34
18850108,TMAX,38
18850109,TMAX,29
18850110,TMAX,4
18850111,TMAX,1
18850112,TMAX,14
18850113,TMAX,10
18850114,TMAX,12
18850115,TMAX,14
18850116,TMAX,53
18850117,TMAX,45
18850118,TMAX,44
18850119,TMAX,58
18850120,TMAX,14
18850121,TMAX,8
18850122,TMAX,18
18850123,TMAX,18
18850124,TMAX,20
18850125,TMAX,18
18850126,TMAX,18
18850127,TMAX,15
18850128,TMAX,30
18850129,TMAX,52
18850130,TMAX,27
18850131,TMAX,16
18860101,TMAX,15
18860102,TMAX,34
18860103,TMAX,57
18860104,TMAX,54
18860105,TMAX,30
18860106,TMAX,36
18860107,TMAX,43
18860108,TMAX,40
18860109,TMAX,45
18860110,TMAX,39
18860111,TMAX,27
18860112,TMAX,41
18860113,TMAX,23
18860114,TMAX,24
18860115,TMAX,8
18860116,TMAX,4
18860117,TMAX,1
18860118,TMAX,-12
18860119,TMAX,13
18860120,TMAX,5
18860121,TMAX,8
18860122,TMAX,14
18860123,TMAX,19
18860124,TMAX,18
18860125,TMAX,22
18860126,TMAX,26
18860127,TMAX,37
18860128,TMAX,36
18860129,TMAX,64
18860130,TMAX,63
18860131,TMAX,74
18870101,TMAX,40
18870102,TMAX,15
18870103,TMAX,-22
18870104,TMAX,-28
18870105,TMAX,-2
18870106,TMAX,4
18870107,TMAX,1
18870108,TMAX,12
18870109,TMAX,7
18870110,TMAX,30
18870111,TMAX,50
18870112,TMAX,46
18870113,TMAX,20
18870114,TMAX,18
18870115,TMAX,24
18870116,TMAX,8
18870117,TMAX,-2
18870118,TMAX,-11
18870119,TMAX,-2
18870120,TMAX,22
18870121,TMAX,25
18870122,TMAX,44
18870123,TMAX,53
18870124,TMAX,65
18870125,TMAX,24
18870126,TMAX,48
18870127,TMAX,10
18870128,TMAX,37
18870129,TMAX,46
18870130,TMAX,49
18870131,TMAX,79
18880101,TMAX,-21
18880102,TMAX,3
18880103,TMAX,2
18880104,TMAX,14
18880105,TMAX,13
18880106,TMAX,26
18880107,TMAX,2
18880108,TMAX,26
18880109,TMAX,44
18880110,TMAX,70
18880111,TMAX,54
18880112,TMAX,39
18880113,TMAX,22
18880114,TMAX,-13
18880115,TMAX,-6
18880116,TMAX,-20
18880117,TMAX,6
18880118,TMAX,-8
18880119,TMAX,-2
18880120,TMAX,-24
18880121,TMAX,15
18880122,TMAX,30
18880123,TMAX,32
18880124,TMAX,121
18880125,TMAX,67
18880126,TMAX,87
18880127,TMAX,91
18880128,TMAX,41
18880129,TMAX,41
18880130,TMAX,21
18880131,TMAX,2
18890101,TMAX,92
18890102,TMAX,68
18890103,TMAX,36
18890104,TMAX,24
18890105,TMAX,29
18890106,TMAX,27
18890107,TMAX,34
18890108,TMAX,34
18890109,TMAX,24
18890110,TMAX,16
18890111,TMAX,44
18890112,TMAX,44
18890113,TMAX,42
18890114,TMAX,39
18890115,TMAX,53
18890116,TMAX,44
18890117,TMAX,82
18890118,TMAX,94
18890119,TMAX,77
18890120,TMAX,58
18890121,TMAX,43
18890122,TMAX,35
18890123,TMAX,36
18890124,TMAX,12
18890125,TMAX,30
18890126,TMAX,48
18890127,TMAX,129
18890128,TMAX,73
18890129,TMAX,69
18890130,TMAX,38
18890131,TMAX,73
18900101,TMAX,51
18900102,TMAX,72
18900103,TMAX,66
18900104,TMAX,70
18900105,TMAX,58
18900106,TMAX,28
18900107,TMAX,70
18900108,TMAX,82
18900109,TMAX,88
18900110,TMAX,70
18900111,TMAX,65
18900112,TMAX,20
18900113,TMAX,121
18900114,TMAX,15
18900115,TMAX,4
18900116,TMAX,5
18900117,TMAX,-4
18900118,TMAX,-7
18900119,TMAX,15
18900120,TMAX,46
18900121,TMAX,37
18900122,TMAX,32
18900123,TMAX,28
18900124,TMAX,122
18900125,TMAX,98
18900126,TMAX,84
18900127,TMAX,111
18900128,TMAX,33
18900129,TMAX,46
18900130,TMAX,80
18900131,TMAX,46
18910101,TMAX,11
18910102,TMAX,36
18910103,TMAX,44
18910104,TMAX,36
18910105,TMAX,22
18910106,TMAX,8
18910107,TMAX,3
18910108,TMAX,11
18910109,TMAX,15
18910110,TMAX,24
18910111,TMAX,15
18910112,TMAX,12
18910113,TMAX,33
18910114,TMAX,8
18910115,TMAX,23
18910116,TMAX,0
18910117,TMAX,-9
18910118,TMAX,-28
18910119,TMAX,-22
18910120,TMAX,12
18910121,TMAX,-18
18910122,TMAX,4
18910123,TMAX,20
18910124,TMAX,16
18910125,TMAX,55
18910126,TMAX,43
18910127,TMAX,48
18910128,TMAX,41
18910129,TMAX,33
18910130,TMAX,59
18910131,TMAX,61
18920101,TMAX,26
18920102,TMAX,35
18920103,TMAX,-10
18920104,TMAX,-4
18920105,TMAX,11
18920106,TMAX,-15
18920107,TMAX,-18
18920108,TMAX,3
18920109,TMAX,14
18920110,TMAX,48
18920111,TMAX,16
18920112,TMAX,17
18920113,TMAX,12
18920114,TMAX,26
18920115,TMAX,33
18920116,TMAX,31
18920117,TMAX,20
18920118,TMAX,45
18920119,TMAX,47
18920120,TMAX,27
18920121,TMAX,34
18920122,TMAX,35
18920123,TMAX,28
18920124,TMAX,48
18920125,TMAX,42
18920126,TMAX,82
18920127,TMAX,61
18920128,TMAX,22
18920129,TMAX,66
18920130,TMAX,113
18920131,TMAX,140
18930101,TMAX,2
18930102,TMAX,-6
18930103,TMAX,-5
18930104,TMAX,22
18930105,TMAX,14
18930106,TMAX,32
18930107,TMAX,18
18930108,TMAX,12
18930109,TMAX,-4
18930110,TMAX,23
18930111,TMAX,18
18930112,TMAX,-9
18930113,TMAX,-23
18930114,TMAX,-20
18930115,TMAX,-24
18930116,TMAX,15
18930117,TMAX,-13
18930118,TMAX,-42
18930119,TMAX,-25
18930120,TMAX,24
18930121,TMAX,75
18930122,TMAX,40
18930123,TMAX,8
18930124,TMAX,2
18930125,TMAX,32
18930126,TMAX,20
18930127,TMAX,28
18930128,TMAX,17
18930129,TMAX,29
18930130,TMAX,25
18930131,TMAX,0
18940101,TMAX,28
18940102,TMAX,20
18940103,TMAX,15
18940104,TMAX,-30
18940105,TMAX,-28
18940106,TMAX,-18
18940107,TMAX,6
18940108,TMAX,33
18940109,TMAX,-8
18940110,TMAX,-2
18940111,TMAX,2
18940112,TMAX,-2
18940113,TMAX,-31
18940114,TMAX,-15
18940115,TMAX,15
18940116,TMAX,15
18940117,TMAX,30
18940118,TMAX,15
18940119,TMAX,26
18940120,TMAX,43
18940121,TMAX,14
18940122,TMAX,20
18940123,TMAX,16
18940124,TMAX,29
18940125,TMAX,42
18940126,TMAX,38
18940127,TMAX,58
18940128,TMAX,68
18940129,TMAX,73
18940130,TMAX,80
18940131,TMAX,56
18950101,TMAX,4
18950102,TMAX,51
18950103,TMAX,12
18950104,TMAX,13
18950105,TMAX,21
18950106,TMAX,12
18950107,TMAX,13
18950108,TMAX,15
18950109,TMAX,44
18950110,TMAX,21
18950111,TMAX,22
18950112,TMAX,22
18950113,TMAX,-4
18950114,TMAX,-11
18950115,TMAX,17
18950116,TMAX,36
18950117,TMAX,38
18950118,TMAX,36
18950119,TMAX,5
18950120,TMAX,22
18950121,TMAX,18
18950122,TMAX,17
18950123,TMAX,-2
18950124,TMAX,71
18950125,TMAX,37
18950126,TMAX,47
18950127,TMAX,24
18950128,TMAX,-1
18950129,TMAX,27
18950130,TMAX,9
18950131,TMAX,-10
18960101,TMAX,46
18960102,TMAX,32
18960103,TMAX,12
18960104,TMAX,-10
18960105,TMAX,-8
18960106,TMAX,7
18960107,TMAX,4
18960108,TMAX,1
18960109,TMAX,46
18960110,TMAX,18
18960111,TMAX,-1
18960112,TMAX,22
18960113,TMAX,38
18960114,TMAX,15
18960115,TMAX,-8
18960116,TMAX,84
18960117,TMAX,114
18960118,TMAX,90
18960119,TMAX,89
18960120,TMAX,40
18960121,TMAX,27
18960122,TMAX,7
18960123,TMAX,43
18960124,TMAX,56
18960125,TMAX,28
18960126,TMAX,-12
18960127,TMAX,25
18960128,TMAX,39
18960129,TMAX,51
18960130,TMAX,66
18960131,TMAX,97
18970101,TMAX,32
18970102,TMAX,52
18970103,TMAX,54
18970104,TMAX,22
18970105,TMAX,24
18970106,TMAX,19
18970107,TMAX,24
18970108,TMAX,42
18970109,TMAX,46
18970110,TMAX,53
18970111,TMAX,68
18970112,TMAX,88
18970113,TMAX,92
18970114,TMAX,98
18970115,TMAX,87
18970116,TMAX,89
18970117,TMAX,89
18970118,TMAX,104
18970119,TMAX,93
18970120,TMAX,99
18970121,TMAX,72
18970122,TMAX,61
18970123,TMAX,57
18970124,TMAX,35
18970125,TMAX,49
18970126,TMAX,62
18970127,TMAX,51
18970128,TMAX,16
18970129,TMAX,17
18970130,TMAX,8
18970131,TMAX,8
18980101,TMAX,35
18980102,TMAX,52
18980103,TMAX,76
18980104,TMAX,72
18980105,TMAX,67
18980106,TMAX,52
18980107,TMAX,52
18980108,TMAX,62
18980109,TMAX,71
18980110,TMAX,82
18980111,TMAX,91
18980112,TMAX,82
18980113,TMAX,41
18980114,TMAX,80
18980115,TMAX,83
18980116,TMAX,44
18980117,TMAX,10
18980118,TMAX,-1
18980119,TMAX,30
18980120,TMAX,49
18980121,TMAX,62
18980122,TMAX,87
18980123,TMAX,111
18980124,TMAX,105
18980125,TMAX,82
18980126,TMAX,47
18980127,TMAX,64
18980128,TMAX,76
18980129,TMAX,75
18980130,TMAX,112
18980131,TMAX,146
18990101,TMAX,48
18990102,TMAX,42
18990103,TMAX,85
18990104,TMAX,109
18990105,TMAX,86
18990106,TMAX,82
18990107,TMAX,52
18990108,TMAX,62
18990109,TMAX,68
18990110,TMAX,74
18990111,TMAX,72
18990112,TMAX,88
18990113,TMAX,131
18990114,TMAX,166
18990115,TMAX,136
18990116,TMAX,112
18990117,TMAX,132
18990118,TMAX,128
18990119,TMAX,103
18990120,TMAX,90
18990121,TMAX,92
18990122,TMAX,96
18990123,TMAX,94
18990124,TMAX,70
18990125,TMAX,59
18990126,TMAX,47
18990127,TMAX,70
18990128,TMAX,65
18990129,TMAX,48
18990130,TMAX,48
18990131,TMAX,57
19000101,TMAX,52
19000102,TMAX,62
19000103,TMAX,63
19000104,TMAX,69
19000105,TMAX,101
19000106,TMAX,82
19000107,TMAX,86
19000108,TMAX,81
19000109,TMAX,62
19000110,TMAX,44
19000111,TMAX,49
19000112,TMAX,32
19000113,TMAX,42
19000114,TMAX,26
19000115,TMAX,26
19000116,TMAX,16
19000117,TMAX,12
19000118,TMAX,23
19000119,TMAX,76
19000120,TMAX,72
19000121,TMAX,72
19000122,TMAX,67
19000123,TMAX,67
19000124,TMAX,91
19000125,TMAX,144
19000126,TMAX,140
19000127,TMAX,89
19000128,TMAX,72
19000129,TMAX,28
19000130,TMAX,32
19000131,TMAX,12
19010101,TMAX,108
19010102,TMAX,52
19010103,TMAX,39
19010104,TMAX,6
19010105,TMAX,-8
19010106,TMAX,-22
19010107,TMAX,6
19010108,TMAX,22
19010109,TMAX,33
19010110,TMAX,48
19010111,TMAX,40
19010112,TMAX,37
19010113,TMAX,12
19010114,TMAX,0
19010115,TMAX,-13
19010116,TMAX,-24
19010117,TMAX,8
19010118,TMAX,59
19010119,TMAX,63
19010120,TMAX,40
19010121,TMAX,102
19010122,TMAX,112
19010123,TMAX,102
19010124,TMAX,102
19010125,TMAX,99
19010126,TMAX,78
19010127,TMAX,115
19010128,TMAX,158
19010129,TMAX,129
19010130,TMAX,86
19010131,TMAX,42
19020101,TMAX,60
19020102,TMAX,52
19020103,TMAX,130
19020104,TMAX,95
19020105,TMAX,63
19020106,TMAX,92
19020107,TMAX,112
19020108,TMAX,84
19020109,TMAX,79
19020110,TMAX,82
19020111,TMAX,72
19020112,TMAX,17
19020113,TMAX,19
19020114,TMAX,24
19020115,TMAX,47
19020116,TMAX,62
19020117,TMAX,148
19020118,TMAX,86
19020119,TMAX,74
19020120,TMAX,23
19020121,TMAX,38
19020122,TMAX,26
19020123,TMAX,22
19020124,TMAX,26
19020125,TMAX,32
19020126,TMAX,81
19020127,TMAX,61
19020128,TMAX,33
19020129,TMAX,64
19020130,TMAX,51
19020131,TMAX,32
19030101,TMAX,45
19030102,TMAX,40
19030103,TMAX,36
19030104,TMAX,70
19030105,TMAX,67
19030106,TMAX,60
19030107,TMAX,64
19030108,TMAX,69
19030109,TMAX,70
19030110,TMAX,64
19030111,TMAX,68
19030112,TMAX,86
19030113,TMAX,88
19030114,TMAX,43
19030115,TMAX,35
19030116,TMAX,22
19030117,TMAX,20
19030118,TMAX,8
19030119,TMAX,9
19030120,TMAX,18
19030121,TMAX,14
19030122,TMAX,-13
19030123,TMAX,-16
19030124,TMAX,22
19030125,TMAX,52
19030126,TMAX,73
19030127,TMAX,82
19030128,TMAX,112
19030129,TMAX,93
19030130,TMAX,30
19030131,TMAX,52
19040101,TMAX,52
19040102,TMAX,42
19040103,TMAX,16
19040104,TMAX,22
19040105,TMAX,30
19040106,TMAX,47
19040107,TMAX,55
19040108,TMAX,42
19040109,TMAX,49
19040110,TMAX,60
19040111,TMAX,68
19040112,TMAX,57
19040113,TMAX,55
19040114,TMAX,54
19040115,TMAX,92
19040116,TMAX,60
19040117,TMAX,92
19040118,TMAX,77
19040119,TMAX,41
19040120,TMAX,68
19040121,TMAX,102
19040122,TMAX,98
19040123,TMAX,65
19040124,TMAX,61
19040125,TMAX,49
19040126,TMAX,57
19040127,TMAX,74
19040128,TMAX,86
19040129,TMAX,92
19040130,TMAX,70
19040131,TMAX,52
19050101,TMAX,7
19050102,TMAX,-20
19050103,TMAX,-24
19050104,TMAX,-17
19050105,TMAX,0
19050106,TMAX,34
19050107,TMAX,148
19050108,TMAX,100
19050109,TMAX,97
19050110,TMAX,106
19050111,TMAX,75
19050112,TMAX,76
19050113,TMAX,119
19050114,TMAX,79
19050115,TMAX,20
19050116,TMAX,-10
19050117,TMAX,-25
19050118,TMAX,12
19050119,TMAX,32
19050120,TMAX,28
19050121,TMAX,38
19050122,TMAX,40
19050123,TMAX,8
19050124,TMAX,4
19050125,TMAX,27
19050126,TMAX,30
19050127,TMAX,23
19050128,TMAX,17
19050129,TMAX,16
19050130,TMAX,45
19050131,TMAX,73
19060101,TMAX,34
19060102,TMAX,25
19060103,TMAX,4
19060104,TMAX,11
19060105,TMAX,20
19060106,TMAX,22
19060107,TMAX,58
19060108,TMAX,42
19060109,TMAX,115
19060110,TMAX,90
19060111,TMAX,56
19060112,TMAX,35
19060113,TMAX,51
19060114,TMAX,75
19060115,TMAX,70
19060116,TMAX,74
19060117,TMAX,17
19060118,TMAX,25
19060119,TMAX,33
19060120,TMAX,50
19060121,TMAX,53
19060122,TMAX,58
19060123,TMAX,35
19060124,TMAX,20
19060125,TMAX,16
19060126,TMAX,28
19060127,TMAX,44
19060128,TMAX,96
19060129,TMAX,95
19060130,TMAX,35
19060131,TMAX,112
19070101,TMAX,24
19070102,TMAX,18
19070103,TMAX,20
19070104,TMAX,40
19070105,TMAX,79
19070106,TMAX,38
19070107,TMAX,36
19070108,TMAX,47
19070109,TMAX,59
19070110,TMAX,67
19070111,TMAX,38
19070112,TMAX,50
19070113,TMAX,67
19070114,TMAX,44
19070115,TMAX,-2
19070116,TMAX,20
19070117,TMAX,50
19070118,TMAX,70
19070119,TMAX,106
19070120,TMAX,50
19070121,TMAX,54
19070122,TMAX,-1
19070123,TMAX,-32
19070124,TMAX,-20
19070125,TMAX,-6
19070126,TMAX,20
19070127,TMAX,30
19070128,TMAX,-23
19070129,TMAX,-24
19070130,TMAX,8
19070131,TMAX,54
19080101,TMAX,80
19080102,TMAX,69
19080103,TMAX,44
19080104,TMAX,25
19080105,TMAX,42
19080106,TMAX,40
19080107,TMAX,35
19080108,TMAX,30
19080109,TMAX,40
19080110,TMAX,25
19080111,TMAX,38
19080112,TMAX,36
19080113,TMAX,14
19080114,TMAX,36
19080115,TMAX,67
19080116,TMAX,76
19080117,TMAX,83
19080118,TMAX,84
19080119,TMAX,106
19080120,TMAX,81
19080121,TMAX,117
19080122,TMAX,32
19080123,TMAX,60
19080124,TMAX,62
19080125,TMAX,5
19080126,TMAX,9
19080127,TMAX,120
19080128,TMAX,115
19080129,TMAX,99
19080130,TMAX,81
19080131,TMAX,77
19090101,TMAX,60
19090102,TMAX,49
19090103,TMAX,47
19090104,TMAX,40
19090105,TMAX,55
19090106,TMAX,60
19090107,TMAX,59
19090108,TMAX,46
19090109,TMAX,52
19090110,TMAX,40
19090111,TMAX,9
19090112,TMAX,34
19090113,TMAX,30
19090114,TMAX,67
19090115,TMAX,45
19090116,TMAX,56
19090117,TMAX,130
19090118,TMAX,72
19090119,TMAX,65
19090120,TMAX,66
19090121,TMAX,62
19090122,TMAX,54
19090123,TMAX,25
19090124,TMAX,33
19090125,TMAX,24
19090126,TMAX,37
19090127,TMAX,45
19090128,TMAX,70
19090129,TMAX,40
19090130,TMAX,20
19090131,TMAX,62
19100101,TMAX,55
19100102,TMAX,80
19100103,TMAX,64
19100104,TMAX,68
19100105,TMAX,85
19100106,TMAX,91
19100107,TMAX,54
19100108,TMAX,18
19100109,TMAX,16
19100110,TMAX,37
19100111,TMAX,36
19100112,TMAX,45
19100113,TMAX,75
19100114,TMAX,60
19100115,TMAX,74
19100116,TMAX,77
19100117,TMAX,48
19100118,TMAX,72
19100119,TMAX,164
19100120,TMAX,115
19100121,TMAX,94
19100122,TMAX,67
19100123,TMAX,73
19100124,TMAX,46
19100125,TMAX,36
19100126,TMAX,40
19100127,TMAX,50
19100128,TMAX,55
19100129,TMAX,24
19100130,TMAX,60
19100131,TMAX,81
19110101,TMAX,57
19110102,TMAX,20
19110103,TMAX,21
19110104,TMAX,47
19110105,TMAX,35
19110106,TMAX,34
19110107,TMAX,50
19110108,TMAX,35
19110109,TMAX,22
19110110,TMAX,30
19110111,TMAX,56
19110112,TMAX,14
19110113,TMAX,25
19110114,TMAX,30
19110115,TMAX,45
19110116,TMAX,20
19110117,TMAX,30
19110118,TMAX,38
19110119,TMAX,60
19110120,TMAX,90
19110121,TMAX,79
19110122,TMAX,53
19110123,TMAX,30
19110124,TMAX,18
19110125,TMAX,30
19110126,TMAX,60
19110127,TMAX,70
19110128,TMAX,98
19110129,TMAX,27
19110130,TMAX,32
19110131,TMAX,18
19120101,TMAX,45
19120102,TMAX,24
19120103,TMAX,25
19120104,TMAX,136
19120105,TMAX,60
19120106,TMAX,80
19120107,TMAX,102
19120108,TMAX,78
19120109,TMAX,47
19120110,TMAX,63
19120111,TMAX,53
19120112,TMAX,52
19120113,TMAX,47
19120114,TMAX,50
19120115,TMAX,25
19120116,TMAX,0
19120117,TMAX,13
19120118,TMAX,10
19120119,TMAX,32
19120120,TMAX,53
19120121,TMAX,45
19120122,TMAX,57
19120123,TMAX,55
19120124,TMAX,56
19120125,TMAX,72
19120126,TMAX,80
19120127,TMAX,77
19120128,TMAX,73
19120129,TMAX,50
19120130,TMAX,44
19120131,TMAX,47
19130101,TMAX,30
19130102,TMAX,45
19130103,TMAX,61
19130104,TMAX,71
19130105,TMAX,80
19130106,TMAX,82
19130107,TMAX,71
19130108,TMAX,50
19130109,TMAX,20
19130110,TMAX,0
19130111,TMAX,15
19130112,TMAX,35
19130113,TMAX,50
19130114,TMAX,24
19130115,TMAX,23
19130116,TMAX,35
19130117,TMAX,29
19130118,TMAX,32
19130119,TMAX,17
19130120,TMAX,19
19130121,TMAX,20
19130122,TMAX,75
19130123,TMAX,70
19130124,TMAX,58
19130125,TMAX,58
19130126,TMAX,69
19130127,TMAX,73
19130128,TMAX,64
19130129,TMAX,50
19130130,TMAX,16
19130131,TMAX,14
19140101,TMAX,20
19140102,TMAX,19
19140103,TMAX,42
19140104,TMAX,31
19140105,TMAX,10
19140106,TMAX,-5
19140107,TMAX,82
19140108,TMAX,56
19140109,TMAX,81
19140110,TMAX,44
19140111,TMAX,33
19140112,TMAX,13
19140113,TMAX,12
19140114,TMAX,-4
19140115,TMAX,10
19140116,TMAX,25
19140117,TMAX,26
19140118,TMAX,49
19140119,TMAX,35
19140120,TMAX,41
19140121,TMAX,35
19140122,TMAX,20
19140123,TMAX,10
19140124,TMAX,-18
19140125,TMAX,7
19140126,TMAX,47
19140127,TMAX,26
19140128,TMAX,39
19140129,TMAX,51
19140130,TMAX,39
19140131,TMAX,51
19150101,TMAX,23
19150102,TMAX,25
19150103,TMAX,12
19150104,TMAX,51
19150105,TMAX,39
19150106,TMAX,57
19150107,TMAX,56
19150108,TMAX,49
19150109,TMAX,43
19150110,TMAX,34
19150111,TMAX,43
19150112,TMAX,77
19150113,TMAX,107
19150114,TMAX,53
19150115,TMAX,55
19150116,TMAX,38
19150117,TMAX,75
19150118,TMAX,43
19150119,TMAX,50
19150120,TMAX,49
19150121,TMAX,16
19150122,TMAX,10
19150123,TMAX,26
19150124,TMAX,51
19150125,TMAX,60
19150126,TMAX,13
19150127,TMAX,18
19150128,TMAX,20
19150129,TMAX,27
19150130,TMAX,60
19150131,TMAX,26
19160101,TMAX,76
19160102,TMAX,103
19160103,TMAX,68
19160104,TMAX,31
19160105,TMAX,15
19160106,TMAX,25
19160107,TMAX,22
19160108,TMAX,80
19160109,TMAX,98
19160110,TMAX,72
19160111,TMAX,67
19160112,TMAX,67
19160113,TMAX,44
19160114,TMAX,100
19160115,TMAX,70
19160116,TMAX,63
19160117,TMAX,73
19160118,TMAX,74
19160119,TMAX,70
19160120,TMAX,72
19160121,TMAX,63
19160122,TMAX,30
19160123,TMAX,21
19160124,TMAX,43
19160125,TMAX,21
19160126,TMAX,16
19160127,TMAX,30
19160128,TMAX,17
19160129,TMAX,24
19160130,TMAX,46
19160131,TMAX,47
19170101,TMAX,126
19170102,TMAX,107
19170103,TMAX,105
19170104,TMAX,32
19170105,TMAX,52
19170106,TMAX,70
19170107,TMAX,44
19170108,TMAX,9
19170109,TMAX,19
19170110,TMAX,30
19170111,TMAX,25
19170112,TMAX,16
19170113,TMAX,13
19170114,TMAX,5
19170115,TMAX,15
19170116,TMAX,56
19170117,TMAX,59
19170118,TMAX,30
19170119,TMAX,56
19170120,TMAX,69
19170121,TMAX,44
19170122,TMAX,30
19170123,TMAX,15
19170124,TMAX,16
19170125,TMAX,20
19170126,TMAX,-17
19170127,TMAX,0
19170128,TMAX,3
19170129,TMAX,0
19170130,TMAX,-10
19170131,TMAX,7
19180101,TMAX,12
19180102,TMAX,23
19180103,TMAX,12
19180104,TMAX,4
19180105,TMAX,24
19180106,TMAX,12
19180107,TMAX,10
19180108,TMAX,14
19180109,TMAX,15
19180110,TMAX,16
19180111,TMAX,-8
19180112,TMAX,0
19180113,TMAX,10
19180114,TMAX,-7
19180115,TMAX,-4
19180116,TMAX,14
19180117,TMAX,30
19180118,TMAX,35
19180119,TMAX,44
19180120,TMAX,51
19180121,TMAX,52
19180122,TMAX,52
19180123,TMAX,60
19180124,TMAX,75
19180125,TMAX,53
19180126,TMAX,30
19180127,TMAX,26
19180128,TMAX,78
19180129,TMAX,96
19180130,TMAX,96
19180131,TMAX,75
19190101,TMAX,84
19190102,TMAX,76
19190103,TMAX,67
19190104,TMAX,68
19190105,TMAX,108
19190106,TMAX,95
19190107,TMAX,86
19190108,TMAX,106
19190109,TMAX,112
19190110,TMAX,104
19190111,TMAX,87
19190112,TMAX,41
19190113,TMAX,62
19190114,TMAX,52
19190115,TMAX,45
19190116,TMAX,46
19190117,TMAX,39
19190118,TMAX,50
19190119,TMAX,103
19190120,TMAX,78
19190121,TMAX,50
19190122,TMAX,32
19190123,TMAX,31
19190124,TMAX,50
19190125,TMAX,64
19190126,TMAX,54
19190127,TMAX,50
19190128,TMAX,30
19190129,TMAX,75
19190130,TMAX,56
19190131,TMAX,40
19200101,TMAX,55
19200102,TMAX,75
19200103,TMAX,65
19200104,TMAX,56
19200105,TMAX,72
19200106,TMAX,105
19200107,TMAX,76
19200108,TMAX,80
19200109,TMAX,96
19200110,TMAX,95
19200111,TMAX,93
19200112,TMAX,120
19200113,TMAX,150
19200114,TMAX,164
19200115,TMAX,92
19200116,TMAX,87
19200117,TMAX,96
19200118,TMAX,120
19200119,TMAX,113
19200120,TMAX,99
19200121,TMAX,87
19200122,TMAX,127
19200123,TMAX,70
19200124,TMAX,61
19200125,TMAX,67
19200126,TMAX,85
19200127,TMAX,98
19200128,TMAX,77
19200129,TMAX,61
19200130,TMAX,85
19200131,TMAX,79
19210101,TMAX,109
19210102,TMAX,89
19210103,TMAX,79
19210104,TMAX,51
19210105,TMAX,37
19210106,TMAX,61
19210107,TMAX,24
19210108,TMAX,47
19210109,TMAX,79
19210110,TMAX,72
19210111,TMAX,94
19210112,TMAX,59
19210113,TMAX,60
19210114,TMAX,66
19210115,TMAX,53
19210116,TMAX,79
19210117,TMAX,56
19210118,TMAX,58
19210119,TMAX,96
19210120,TMAX,113
19210121,TMAX,100
19210122,TMAX,116
19210123,TMAX,143
19210124,TMAX,145
19210125,TMAX,129
19210126,TMAX,81
19210127,TMAX,116
19210128,TMAX,134
19210129,TMAX,106
19210130,TMAX,67
19210131,TMAX,68
19220101,TMAX,90
19220102,TMAX,112
19220103,TMAX,103
19220104,TMAX,73
19220105,TMAX,78
19220106,TMAX,53
19220107,TMAX,25
19220108,TMAX,9
19220109,TMAX,40
19220110,TMAX,52
19220111,TMAX,47
19220112,TMAX,80
19220113,TMAX,88
19220114,TMAX,29
19220115,TMAX,14
19220116,TMAX,6
19220117,TMAX,3
19220118,TMAX,36
19220119,TMAX,43
19220120,TMAX,44
19220121,TMAX,42
19220122,TMAX,45
19220123,TMAX,25
19220124,TMAX,18
19220125,TMAX,2
19220126,TMAX,8
19220127,TMAX,16
19220128,TMAX,14
19220129,TMAX,3
19220130,TMAX,38
19220131,TMAX,30
19230101,TMAX,59
19230102,TMAX,53
19230103,TMAX,39
19230104,TMAX,66
19230105,TMAX,71
19230106,TMAX,93
19230107,TMAX,81
19230108,TMAX,62
19230109,TMAX,71
19230110,TMAX,49
19230111,TMAX,55
19230112,TMAX,54
19230113,TMAX,53
19230114,TMAX,41
19230115,TMAX,28
19230116,TMAX,114
19230117,TMAX,70
19230118,TMAX,42
19230119,TMAX,42
19230120,TMAX,39
19230121,TMAX,52
19230122,TMAX,54
19230123,TMAX,38
19230124,TMAX,51
19230125,TMAX,52
19230126,TMAX,89
19230127,TMAX,75
19230128,TMAX,30
19230129,TMAX,6
19230130,TMAX,20
19230131,TMAX,6
19240101,TMAX,9
19240102,TMAX,20
19240103,TMAX,29
19240104,TMAX,15
19240105,TMAX,42
19240106,TMAX,-9
19240107,TMAX,-20
19240108,TMAX,-7
19240109,TMAX,6
19240110,TMAX,42
19240111,TMAX,45
19240112,TMAX,70
19240113,TMAX,43
19240114,TMAX,42
19240115,TMAX,22
19240116,TMAX,23
19240117,TMAX,23
19240118,TMAX,66
19240119,TMAX,62
19240120,TMAX,55
19240121,TMAX,50
19240122,TMAX,69
19240123,TMAX,50
19240124,TMAX,37
19240125,TMAX,3
19240126,TMAX,20
19240127,TMAX,-5
19240128,TMAX,2
19240129,TMAX,62
19240130,TMAX,40
19240131,TMAX,28
19250101,TMAX,57
19250102,TMAX,48
19250103,TMAX,62
19250104,TMAX,77
