date,variable,value
20070408,TMIN,-11
20070409,TMAX,100
20070409,TMIN,6
20070410,TMAX,144
20070410,TMIN,0
20070411,TMAX,150
20070411,TMIN,28
20070412,TMAX,44
20070412,TMIN,0
20070413,TMAX,100
20070413,TMIN,-11
20070414,TMAX,72
20070414,TMIN,28
20070415,TMAX,150
20070415,TMIN,6
20070416,TMAX,206
20070416,TMIN,11
20070417,TMAX,233
20070417,TMIN,56
20070418,TMAX,167
20070418,TMIN,56
20070419,TMAX,150
20070419,TMIN,39
20070420,TMAX,211
20070420,TMIN,33
20070421,TMAX,256
20070421,TMIN,61
20070422,TMAX,272
20070422,TMIN,122
20070423,TMAX,233
20070423,TMIN,100
20070424,TMAX,261
20070424,TMIN,83
20070425,TMAX,211
20070425,TMIN,122
20070426,TMAX,189
20070426,TMIN,94
20070427,TMAX,200
20070427,TMIN,94
20070428,TMAX,250
20070428,TMIN,106
20070429,TMAX,300
20070429,TMIN,100
20070430,TMAX,311
20070430,TMIN,139
20070501,TMAX,294
20070501,TMIN,178
20070502,TMAX,206
20070502,TMIN,139
20070503,TMAX,178
20070503,TMIN,133
20070504,TMAX,206
20070504,TMIN,139
20070505,TMAX,244
20070505,TMIN,156
20070506,TMAX,228
20070506,TMIN,139
20070507,TMAX,289
20070507,TMIN,111
20070508,TMAX,283
20070508,TMIN,144
20070509,TMAX,289
20070509,TMIN,172
20070510,TMAX,294
20070510,TMIN,156
20070511,TMAX,311
20070511,TMIN,150
20070512,TMAX,283
20070512,TMIN,106
20070513,TMAX,267
20070513,TMIN,100
20070514,TMAX,317
20070514,TMIN,150
20070515,TMAX,294
20070515,TMIN,133
20070516,TMAX,228
20070516,TMIN,100
20070517,TMAX,178
20070517,TMIN,61
20070518,TMAX,217
20070518,TMIN,33
20070519,TMAX,256
20070519,TMIN,89
20070520,TMAX,283
20070520,TMIN,106
20070521,TMAX,289
20070521,TMIN,139
20070522,TMAX,306
20070522,TMIN,178
20070523,TMAX,311
20070523,TMIN,222
20070524,TMAX,306
20070524,TMIN,183
20070525,TMAX,211
20070525,TMIN,150
20070526,TMAX,272
20070526,TMIN,178
20070527,TMAX,244
20070527,TMIN,178
20070528,TMAX,272
20070528,TMIN,167
20070529,TMAX,317
20070529,TMIN,183
20070530,TMAX,278
20070530,TMIN,194
20070531,TMAX,239
20070531,TMIN,194
20070601,TMAX,294
20070601,TMIN,167
20070602,TMAX,261
20070602,TMIN,178
20070603,TMAX,261
20070603,TMIN,167
20070604,TMAX,250
20070604,TMIN,156
20070605,TMAX,250
20070605,TMIN,122
20070606,TMAX,300
20070606,TMIN,111
20070607,TMAX,328
20070607,TMIN,239
20070608,TMAX,261
20070608,TMIN,117
20070609,TMAX,267
20070609,TMIN,94
20070610,TMAX,256
20070610,TMIN,117
20070611,TMAX,300
20070611,TMIN,144
20070612,TMAX,317
20070612,TMIN,139
20070613,TMAX,317
20070613,TMIN,150
20070614,TMAX,333
20070614,TMIN,172
20070615,TMAX,339
20070615,TMIN,178
20070616,TMAX,333
20070616,TMIN,183
20070617,TMAX,339
20070617,TMIN,200
20070618,TMAX,300
20070618,TMIN,211
20070619,TMAX,289
20070619,TMIN,150
20070620,TMAX,294
20070620,TMIN,122
20070621,TMAX,322
20070621,TMIN,156
20070622,TMAX,278
20070622,TMIN,194
20070623,TMAX,261
20070623,TMIN,206
20070624,TMAX,272
20070624,TMIN,194
20070625,TMAX,300
20070625,TMIN,189
20070626,TMAX,294
20070626,TMIN,222
20070627,TMAX,306
20070627,TMIN,217
20070628,TMAX,233
20070628,TMIN,167
20070629,TMAX,228
20070629,TMIN,150
20070630,TMAX,261
20070630,TMIN,150
20070701,TMAX,267
20070701,TMIN,161
20070702,TMAX,267
20070702,TMIN,139
20070703,TMAX,278
20070703,TMIN,139
20070704,TMAX,306
20070704,TMIN,194
20070705,TMAX,306
20070705,TMIN,189
20070706,TMAX,311
20070706,TMIN,178
20070707,TMAX,306
20070707,TMIN,183
20070708,TMAX,317
20070708,TMIN,211
20070709,TMAX,322
20070709,TMIN,222
20070710,TMAX,289
20070710,TMIN,206
20070711,TMAX,250
20070711,TMIN,167
20070712,TMAX,278
20070712,TMIN,144
20070713,TMAX,278
20070713,TMIN,150
20070714,TMAX,300
20070714,TMIN,128
20070715,TMAX,278
20070715,TMIN,167
20070716,TMAX,294
20070716,TMIN,156
20070717,TMAX,261
20070717,TMIN,194
20070718,TMAX,317
20070718,TMIN,211
20070719,TMAX,283
20070719,TMIN,189
20070720,TMAX,244
20070720,TMIN,144
20070721,TMAX,256
20070721,TMIN,106
20070722,TMAX,261
20070722,TMIN,133
20070723,TMAX,283
20070723,TMIN,122
20070724,TMAX,283
20070724,TMIN,139
20070725,TMAX,289
20070725,TMIN,150
20070726,TMAX,306
20070726,TMIN,172
20070727,TMAX,294
20070727,TMIN,217
20070728,TMAX,272
20070728,TMIN,206
20070729,TMAX,306
20070729,TMIN,167
20070730,TMAX,306
20070730,TMIN,144
20070731,TMAX,317
20070731,TMIN,156
20070801,TMAX,328
20070801,TMIN,183
20070802,TMAX,333
20070802,TMIN,183
20070803,TMAX,333
20070803,TMIN,211
20070804,TMAX,328
20070804,TMIN,211
20070805,TMAX,333
20070805,TMIN,228
20070806,TMAX,322
20070806,TMIN,256
20070807,TMAX,350
20070807,TMIN,244
20070808,TMAX,339
20070808,TMIN,217
20070809,TMAX,317
20070809,TMIN,217
20070810,TMAX,333
20070810,TMIN,206
20070811,TMAX,344
20070811,TMIN,194
20070812,TMAX,372
20070812,TMIN,239
20070813,TMAX,322
20070813,TMIN,217
20070814,TMAX,344
20070814,TMIN,217
20070815,TMAX,361
20070815,TMIN,228
20070816,TMAX,272
20070816,TMIN,206
20070817,TMAX,294
20070817,TMIN,200
20070818,TMAX,267
20070818,TMIN,178
20070819,TMAX,322
20070819,TMIN,222
20070820,TMAX,283
20070820,TMIN,233
20070821,TMAX,333
20070821,TMIN,222
20070822,TMAX,339
20070822,TMIN,228
20070823,TMAX,344
20070823,TMIN,217
20070824,TMAX,317
20070824,TMIN,217
20070825,TMAX,283
20070825,TMIN,156
20070826,TMAX,294
20070826,TMIN,139
20070827,TMAX,328
20070827,TMIN,167
20070828,TMAX,361
20070828,TMIN,200
20070829,TMAX,339
20070829,TMIN,189
20070830,TMAX,289
20070830,TMIN,156
20070831,TMAX,283
20070831,TMIN,106
20070901,TMAX,300
20070901,TMIN,117
20070902,TMAX,322
20070902,TMIN,122
20070903,TMAX,350
20070903,TMIN,122
20070904,TMAX,356
20070904,TMIN,144
20070905,TMAX,322
20070905,TMIN,194
20070906,TMAX,289
20070906,TMIN,211
20070907,TMAX,294
20070907,TMIN,222
20070908,TMAX,267
20070908,TMIN,194
20070909,TMAX,311
20070909,TMIN,167
20070910,TMAX,306
20070910,TMIN,150
20070911,TMAX,261
20070911,TMIN,111
20070912,TMAX,228
20070912,TMIN,61
20070913,TMAX,294
20070913,TMIN,72
20070914,TMAX,206
20070914,TMIN,78
20070915,TMAX,189
20070915,TMIN,17
20070916,TMAX,250
20070916,TMIN,106
20070917,TMAX,322
20070917,TMIN,178
20070918,TMAX,333
20070918,TMIN,189
20070919,TMAX,328
20070919,TMIN,178
20070920,TMAX,328
20070920,TMIN,172
20070921,TMAX,333
20070921,TMIN,172
20070922,TMAX,294
20070922,TMIN,144
20070923,TMAX,339
20070923,TMIN,139
20070924,TMAX,339
20070924,TMIN,217
20070925,TMAX,306
20070925,TMIN,183
20070926,TMAX,239
20070926,TMIN,111
20070927,TMAX,272
20070927,TMIN,89
20070928,TMAX,278
20070928,TMIN,83
20070929,TMAX,294
20070929,TMIN,100
20070930,TMAX,306
20070930,TMIN,133
20071001,TMAX,222
20071001,TMIN,122
20071002,TMAX,294
20071002,TMIN,122
20071003,TMAX,256
20071003,TMIN,106
20071004,TMAX,300
20071004,TMIN,133
20071005,TMAX,317
20071005,TMIN,200
20071006,TMAX,317
20071006,TMIN,211
20071007,TMAX,328
20071007,TMIN,206
20071008,TMAX,311
20071008,TMIN,144
20071009,TMAX,283
20071009,TMIN,89
20071010,TMAX,156
20071010,TMIN,72
20071011,TMAX,167
20071011,TMIN,56
20071012,TMAX,161
20071012,TMIN,28
20071013,TMAX,167
20071013,TMIN,56
20071014,TMAX,261
20071014,TMIN,128
20071015,TMAX,261
20071015,TMIN,111
20071016,TMAX,211
20071016,TMIN,94
20071017,TMAX,211
20071017,TMIN,89
20071018,TMAX,267
20071018,TMIN,139
20071019,TMAX,183
20071019,TMIN,94
20071020,TMAX,267
20071020,TMIN,67
20071021,TMAX,278
20071021,TMIN,161
20071022,TMAX,183
20071022,TMIN,83
20071023,TMAX,161
20071023,TMIN,56
20071024,TMAX,150
20071024,TMIN,44
20071025,TMAX,133
20071025,TMIN,33
20071026,TMAX,117
20071026,TMIN,89
20071027,TMAX,167
20071027,TMIN,56
20071028,TMAX,150
20071028,TMIN,-11
20071029,TMAX,167
20071029,TMIN,0
20071030,TMAX,200
20071030,TMIN,50
20071031,TMAX,183
20071031,TMIN,44
20071101,TMAX,139
20071101,TMIN,-17
20071102,TMAX,156
20071102,TMIN,-28
20071103,TMAX,156
20071103,TMIN,6
20071104,TMAX,167
20071104,TMIN,17
20071105,TMAX,167
20071105,TMIN,44
20071106,TMAX,83
20071106,TMIN,-39
20071107,TMAX,78
20071107,TMIN,-72
20071108,TMAX,156
20071108,TMIN,50
20071109,TMAX,122
20071109,TMIN,-6
20071110,TMAX,133
20071110,TMIN,-44
20071111,TMAX,233
20071111,TMIN,94
20071112,TMAX,200
20071112,TMIN,100
20071113,TMAX,178
20071113,TMIN,17
20071114,TMAX,144
20071114,TMIN,56
20071115,TMAX,72
20071115,TMIN,-11
20071116,TMAX,111
20071116,TMIN,-39
20071117,TMAX,161
20071117,TMIN,22
20071118,TMAX,78
20071118,TMIN,17
20071119,TMAX,222
20071119,TMIN,61
20071120,TMAX,222
20071120,TMIN,122
20071121,TMAX,161
20071121,TMIN,28
20071122,TMAX,28
20071122,TMIN,-11
20071123,TMAX,11
20071123,TMIN,-33
20071124,TMAX,44
20071124,TMIN,-17
20071125,TMAX,22
20071125,TMIN,-28
20071126,TMAX,39
20071126,TMIN,-11
20071127,TMAX,72
20071127,TMIN,-22
20071128,TMAX,133
20071128,TMIN,0
20071129,TMAX,44
20071129,TMIN,-56
20071130,TMAX,39
20071130,TMIN,-56
20071201,TMAX,94
20071201,TMIN,-56
20071202,TMAX,156
20071202,TMIN,-39
20071203,TMAX,11
20071203,TMIN,-67
20071204,TMAX,33
20071204,TMIN,-44
20071205,TMAX,44
20071205,TMIN,-78
20071206,TMAX,-6
20071206,TMIN,-100
20071207,TMAX,11
20071207,TMIN,-17
20071208,TMAX,-6
20071208,TMIN,-33
20071209,TMAX,0
20071209,TMIN,-28
20071210,TMAX,0
20071210,TMIN,-33
20071211,TMAX,11
20071211,TMIN,0
20071212,TMAX,28
20071212,TMIN,-11
20071213,TMAX,6
20071213,TMIN,-17
20071214,TMAX,-11
20071214,TMIN,-44
20071215,TMAX,-11
20071215,TMIN,-28
20071216,TMAX,-22
20071216,TMIN,-89
20071217,TMAX,-28
20071217,TMIN,-111
20071218,TMAX,50
20071218,TMIN,-39
20071219,TMAX,11
20071219,TMIN,-89
20071220,TMAX,39
20071220,TMIN,-6
20071221,TMAX,83
20071221,TMIN,22
20071222,TMAX,122
20071222,TMIN,6
20071223,TMAX,6
20071223,TMIN,-72
20071224,TMAX,0
20071224,TMIN,-56
20071225,TMAX,94
20071225,TMIN,-56
20071226,TMAX,83
20071226,TMIN,-17
20071227,TMAX,6
20071227,TMIN,-6
20071228,TMAX,50
20071228,TMIN,-11
20071229,TMAX,28
20071229,TMIN,-22
20071230,TMAX,39
20071230,TMIN,-28
20071231,TMAX,17
20071231,TMIN,-61
20080101,TMAX,-61
20080101,TMIN,-139
20080102,TMAX,-83
20080102,TMIN,-161
20080103,TMAX,-17
20080103,TMIN,-156
20080104,TMAX,50
20080104,TMIN,-39
20080105,TMAX,94
20080105,TMIN,22
20080106,TMAX,194
20080106,TMIN,89
20080107,TMAX,206
20080107,TMIN,139
20080108,TMAX,156
20080108,TMIN,17
20080109,TMAX,67
20080109,TMIN,-11
20080110,TMAX,83
20080110,TMIN,-11
20080111,TMAX,28
20080111,TMIN,-28
20080112,TMAX,89
20080112,TMIN,-11
20080113,TMAX,0
20080113,TMIN,-28
20080114,TMAX,-11
20080114,TMIN,-89
20080115,TMAX,-6
20080115,TMIN,-111
20080116,TMAX,61
20080116,TMIN,-33
20080117,TMAX,17
20080117,TMIN,-72
20080118,TMAX,17
20080118,TMIN,-133
20080119,TMAX,-106
20080119,TMIN,-167
20080120,TMAX,-72
20080120,TMIN,-172
20080121,TMAX,28
20080121,TMIN,-111
20080122,TMAX,6
20080122,TMIN,-94
20080123,TMAX,17
20080123,TMIN,-117
20080124,TMAX,-111
20080124,TMIN,-189
20080125,TMAX,-39
20080125,TMIN,-172
20080126,TMAX,78
20080126,TMIN,-44
20080127,TMAX,133
20080127,TMIN,-67
20080128,TMAX,94
20080128,TMIN,11
20080129,TMAX,178
20080129,TMIN,-128
20080130,TMAX,-56
20080130,TMIN,-139
20080131,TMAX,-28
20080131,TMIN,-61
20080201,TMAX,-22
20080201,TMIN,-72
20080202,TMAX,22
20080202,TMIN,-89
20080203,TMAX,11
20080203,TMIN,-94
20080204,TMAX,133
20080204,TMIN,6
20080205,TMAX,72
20080205,TMIN,11
20080206,TMAX,17
20080206,TMIN,-17
20080207,TMAX,0
20080207,TMIN,-22
20080208,TMAX,67
20080208,TMIN,-17
20080209,TMAX,94
20080209,TMIN,-50
20080210,TMAX,-50
20080210,TMIN,-133
20080211,TMAX,-67
20080211,TMIN,-139
20080212,TMAX,-67
20080212,TMIN,-111
20080213,TMAX,-17
20080213,TMIN,-139
20080214,TMAX,72
20080214,TMIN,-56
20080215,TMAX,6
20080215,TMIN,-67
20080216,TMAX,44
20080216,TMIN,-83
20080217,TMAX,122
20080217,TMIN,6
20080218,TMAX,11
20080218,TMIN,-117
20080219,TMAX,-39
20080219,TMIN,-133
20080220,TMAX,-39
20080220,TMIN,-117
20080221,TMAX,-56
20080221,TMIN,-122
20080222,TMAX,-39
20080222,TMIN,-72
20080223,TMAX,-6
20080223,TMIN,-139
20080224,TMAX,17
20080224,TMIN,-89
20080225,TMAX,22
20080225,TMIN,6
20080226,TMAX,6
20080226,TMIN,-44
20080227,TMAX,-22
20080227,TMIN,-78
20080228,TMAX,6
20080228,TMIN,-106
20080229,TMAX,67
20080229,TMIN,-28
20080301,TMAX,111
20080301,TMIN,-17
20080302,TMAX,222
20080302,TMIN,67
20080303,TMAX,161
20080303,TMIN,-39
20080304,TMAX,6
20080304,TMIN,-44
20080305,TMAX,33
20080305,TMIN,-117
20080306,TMAX,17
20080306,TMIN,-44
20080307,TMAX,17
20080307,TMIN,-72
20080308,TMAX,-11
20080308,TMIN,-106
20080309,TMAX,72
20080309,TMIN,-33
20080310,TMAX,50
20080310,TMIN,-39
20080311,TMAX,111
20080311,TMIN,-44
20080312,TMAX,156
20080312,TMIN,-17
20080313,TMAX,161
20080313,TMIN,28
20080314,TMAX,156
20080314,TMIN,11
20080315,TMAX,72
20080315,TMIN,28
20080316,TMAX,78
20080316,TMIN,0
20080317,TMAX,78
20080317,TMIN,6
20080318,TMAX,111
20080318,TMIN,44
20080319,TMAX,94
20080319,TMIN,6
20080320,TMAX,133
20080320,TMIN,-11
20080321,TMAX,194
20080321,TMIN,33
20080322,TMAX,44
20080322,TMIN,0
20080323,TMAX,44
20080323,TMIN,-11
20080324,TMAX,67
20080324,TMIN,-11
20080325,TMAX,150
20080325,TMIN,22
20080326,TMAX,150
20080326,TMIN,0
20080327,TMAX,72
20080327,TMIN,17
20080328,TMAX,94
20080328,TMIN,0
20080329,TMAX,106
20080329,TMIN,-22
20080330,TMAX,144
20080330,TMIN,50
20080331,TMAX,172
20080331,TMIN,100
20080401,TMAX,100
20080401,TMIN,-6
20080402,TMAX,111
20080402,TMIN,-28
20080403,TMAX,100
20080403,TMIN,17
20080404,TMAX,117
20080404,TMIN,28
20080405,TMAX,156
20080405,TMIN,0
20080406,TMAX,183
20080406,TMIN,22
20080407,TMAX,167
20080407,TMIN,50
20080408,TMAX,172
20080408,TMIN,56
20080409,TMAX,111
20080409,TMIN,33
20080410,TMAX,194
20080410,TMIN,44
20080411,TMAX,156
20080411,TMIN,56
20080412,TMAX,56
20080412,TMIN,17
20080413,TMAX,61
20080413,TMIN,17
20080414,TMAX,106
20080414,TMIN,-11
20080415,TMAX,150
20080415,TMIN,-17
20080416,TMAX,217
20080416,TMIN,78
20080417,TMAX,233
20080417,TMIN,117
20080418,TMAX,194
20080418,TMIN,89
20080419,TMAX,117
20080419,TMIN,83
20080420,TMAX,194
20080420,TMIN,100
20080421,TMAX,244
20080421,TMIN,89
20080422,TMAX,250
20080422,TMIN,139
20080423,TMAX,267
20080423,TMIN,117
20080424,TMAX,233
20080424,TMIN,167
20080425,TMAX,256
20080425,TMIN,78
20080426,TMAX,161
20080426,TMIN,39
20080427,TMAX,122
20080427,TMIN,39
20080428,TMAX,89
20080428,TMIN,33
20080429,TMAX,117
20080429,TMIN,22
20080430,TMAX,228
20080430,TMIN,33
20080501,TMAX,244
20080501,TMIN,150
20080502,TMAX,239
20080502,TMIN,150
20080503,TMAX,156
20080503,TMIN,50
20080504,TMAX,206
20080504,TMIN,22
20080505,TMAX,267
20080505,TMIN,78
20080506,TMAX,272
20080506,TMIN,111
20080507,TMAX,233
20080507,TMIN,150
20080508,TMAX,156
20080508,TMIN,100
20080509,TMAX,172
20080509,TMIN,72
20080510,TMAX,189
20080510,TMIN,50
20080511,TMAX,150
20080511,TMIN,72
20080512,TMAX,194
20080512,TMIN,44
20080513,TMAX,211
20080513,TMIN,94
20080514,TMAX,206
20080514,TMIN,111
20080515,TMAX,128
20080515,TMIN,72
20080516,TMAX,211
20080516,TMIN,39
20080517,TMAX,272
20080517,TMIN,133
20080518,TMAX,206
20080518,TMIN,83
20080519,TMAX,217
20080519,TMIN,67
20080520,TMAX,183
20080520,TMIN,83
20080521,TMAX,222
20080521,TMIN,72
20080522,TMAX,200
20080522,TMIN,61
20080523,TMAX,156
20080523,TMIN,100
20080524,TMAX,222
20080524,TMIN,100
20080525,TMAX,244
20080525,TMIN,133
20080526,TMAX,278
20080526,TMIN,178
20080527,TMAX,200
20080527,TMIN,100
20080528,TMAX,222
20080528,TMIN,83
20080529,TMAX,272
20080529,TMIN,83
20080530,TMAX,306
20080530,TMIN,161
20080531,TMAX,289
20080531,TMIN,183
20080601,TMAX,306
20080601,TMIN,161
20080602,TMAX,294
20080602,TMIN,156
20080603,TMAX,278
20080603,TMIN,172
20080604,TMAX,294
20080604,TMIN,194
20080605,TMAX,311
20080605,TMIN,233
20080606,TMAX,289
20080606,TMIN,233
20080607,TMAX,317
20080607,TMIN,228
20080608,TMAX,333
20080608,TMIN,211
20080609,TMAX,239
20080609,TMIN,183
20080610,TMAX,283
20080610,TMIN,156
20080611,TMAX,294
20080611,TMIN,194
20080612,TMAX,339
20080612,TMIN,228
20080613,TMAX,261
20080613,TMIN,194
20080614,TMAX,289
20080614,TMIN,172
20080615,TMAX,311
20080615,TMIN,189
20080616,TMAX,267
20080616,TMIN,144
20080617,TMAX,256
20080617,TMIN,133
20080618,TMAX,289
20080618,TMIN,133
20080619,TMAX,300
20080619,TMIN,144
20080620,TMAX,300
20080620,TMIN,178
20080621,TMAX,294
20080621,TMIN,178
20080622,TMAX,289
20080622,TMIN,161
20080623,TMAX,278
20080623,TMIN,139
20080624,TMAX,283
20080624,TMIN,156
20080625,TMAX,311
20080625,TMIN,194
20080626,TMAX,289
20080626,TMIN,200
20080627,TMAX,294
20080627,TMIN,206
20080628,TMAX,283
20080628,TMIN,183
20080629,TMAX,244
20080629,TMIN,161
20080630,TMAX,272
20080630,TMIN,150
20080701,TMAX,283
20080701,TMIN,133
20080702,TMAX,306
20080702,TMIN,189
20080703,TMAX,206
20080703,TMIN,167
20080704,TMAX,250
20080704,TMIN,156
20080705,TMAX,267
20080705,TMIN,144
20080706,TMAX,300
20080706,TMIN,144
20080707,TMAX,311
20080707,TMIN,233
20080708,TMAX,300
20080708,TMIN,206
20080709,TMAX,289
20080709,TMIN,194
20080710,TMAX,294
20080710,TMIN,178
20080711,TMAX,306
20080711,TMIN,211
20080712,TMAX,300
20080712,TMIN,167
20080713,TMAX,267
20080713,TMIN,150
20080714,TMAX,294
20080714,TMIN,144
20080715,TMAX,306
20080715,TMIN,183
20080716,TMAX,311
20080716,TMIN,189
20080717,TMAX,306
20080717,TMIN,200
20080718,TMAX,311
20080718,TMIN,194
20080719,TMAX,306
20080719,TMIN,228
20080720,TMAX,328
20080720,TMIN,211
20080721,TMAX,322
20080721,TMIN,194
20080722,TMAX,283
20080722,TMIN,194
20080723,TMAX,267
20080723,TMIN,161
20080724,TMAX,211
20080724,TMIN,167
20080725,TMAX,278
20080725,TMIN,178
20080726,TMAX,300
20080726,TMIN,172
20080727,TMAX,289
20080727,TMIN,156
20080728,TMAX,294
20080728,TMIN,194
20080729,TMAX,317
20080729,TMIN,200
20080730,TMAX,244
20080730,TMIN,189
20080731,TMAX,294
20080731,TMIN,178
20080801,TMAX,294
20080801,TMIN,200
20080802,TMAX,289
20080802,TMIN,200
20080803,TMAX,278
20080803,TMIN,183
20080804,TMAX,339
20080804,TMIN,228
20080805,TMAX,300
20080805,TMIN,206
20080806,TMAX,300
20080806,TMIN,200
20080807,TMAX,283
20080807,TMIN,178
20080808,TMAX,267
20080808,TMIN,139
20080809,TMAX,272
20080809,TMIN,139
20080810,TMAX,256
20080810,TMIN,144
20080811,TMAX,250
20080811,TMIN,111
20080812,TMAX,267
20080812,TMIN,156
20080813,TMAX,272
20080813,TMIN,139
20080814,TMAX,267
20080814,TMIN,144
20080815,TMAX,272
20080815,TMIN,144
20080816,TMAX,267
20080816,TMIN,106
20080817,TMAX,272
20080817,TMIN,122
20080818,TMAX,278
20080818,TMIN,122
20080819,TMAX,283
20080819,TMIN,128
20080820,TMAX,300
20080820,TMIN,150
20080821,TMAX,267
20080821,TMIN,200
20080822,TMAX,283
20080822,TMIN,217
20080823,TMAX,311
20080823,TMIN,211
20080824,TMAX,261
20080824,TMIN,150
20080825,TMAX,261
20080825,TMIN,128
20080826,TMAX,267
20080826,TMIN,144
20080827,TMAX,283
20080827,TMIN,144
20080828,TMAX,289
20080828,TMIN,167
20080829,TMAX,289
20080829,TMIN,161
20080830,TMAX,289
20080830,TMIN,122
20080831,TMAX,311
20080831,TMIN,139
20080901,TMAX,328
20080901,TMIN,194
20080902,TMAX,322
20080902,TMIN,206
20080903,TMAX,250
20080903,TMIN,189
20080904,TMAX,200
20080904,TMIN,156
20080905,TMAX,200
20080905,TMIN,117
20080906,TMAX,233
20080906,TMIN,94
20080907,TMAX,233
20080907,TMIN,150
20080908,TMAX,206
20080908,TMIN,128
20080909,TMAX,211
20080909,TMIN,94
20080910,TMAX,239
20080910,TMIN,83
20080911,TMAX,217
20080911,TMIN,139
20080912,TMAX,239
20080912,TMIN,194
20080913,TMAX,289
20080913,TMIN,211
20080914,TMAX,217
20080914,TMIN,150
20080915,TMAX,183
20080915,TMIN,122
20080916,TMAX,228
20080916,TMIN,106
20080917,TMAX,267
20080917,TMIN,94
20080918,TMAX,283
20080918,TMIN,117
20080919,TMAX,278
20080919,TMIN,144
20080920,TMAX,239
20080920,TMIN,144
20080921,TMAX,250
20080921,TMIN,150
20080922,TMAX,272
20080922,TMIN,139
20080923,TMAX,294
20080923,TMIN,139
20080924,TMAX,294
20080924,TMIN,133
20080925,TMAX,294
20080925,TMIN,144
20080926,TMAX,278
20080926,TMIN,117
20080927,TMAX,278
20080927,TMIN,89
20080928,TMAX,283
20080928,TMIN,128
20080929,TMAX,233
20080929,TMIN,122
20080930,TMAX,183
20080930,TMIN,83
20081001,TMAX,183
20081001,TMIN,72
20081002,TMAX,189
20081002,TMIN,33
20081003,TMAX,239
20081003,TMIN,61
20081004,TMAX,217
20081004,TMIN,67
20081005,TMAX,261
20081005,TMIN,100
20081006,TMAX,272
20081006,TMIN,111
20081007,TMAX,189
20081007,TMIN,156
20081008,TMAX,206
20081008,TMIN,78
20081009,TMAX,239
20081009,TMIN,67
20081010,TMAX,250
20081010,TMIN,78
20081011,TMAX,278
20081011,TMIN,122
20081012,TMAX,294
20081012,TMIN,144
20081013,TMAX,244
20081013,TMIN,172
20081014,TMAX,189
20081014,TMIN,122
20081015,TMAX,233
20081015,TMIN,89
20081016,TMAX,150
20081016,TMIN,33
20081017,TMAX,150
20081017,TMIN,28
20081018,TMAX,161
20081018,TMIN,33
20081019,TMAX,178
20081019,TMIN,39
20081020,TMAX,189
20081020,TMIN,78
20081021,TMAX,150
20081021,TMIN,33
20081022,TMAX,156
20081022,TMIN,67
20081023,TMAX,117
20081023,TMIN,78
20081024,TMAX,111
20081024,TMIN,33
20081025,TMAX,144
20081025,TMIN,28
20081026,TMAX,150
20081026,TMIN,39
20081027,TMAX,89
20081027,TMIN,0
20081028,TMAX,89
20081028,TMIN,-28
20081029,TMAX,167
20081029,TMIN,-17
20081030,TMAX,211
20081030,TMIN,17
20081031,TMAX,233
20081031,TMIN,83
20081101,TMAX,228
20081101,TMIN,61
20081102,TMAX,239
20081102,TMIN,106
20081103,TMAX,233
20081103,TMIN,122
20081104,TMAX,222
20081104,TMIN,106
20081105,TMAX,228
20081105,TMIN,111
20081106,TMAX,183
20081106,TMIN,61
20081107,TMAX,72
20081107,TMIN,22
20081108,TMAX,50
20081108,TMIN,22
20081109,TMAX,28
20081109,TMIN,-50
20081110,TMAX,44
20081110,TMIN,-78
20081111,TMAX,72
20081111,TMIN,22
20081112,TMAX,117
20081112,TMIN,72
20081113,TMAX,139
20081113,TMIN,39
20081114,TMAX,133
20081114,TMIN,61
20081115,TMAX,61
20081115,TMIN,11
20081116,TMAX,94
20081116,TMIN,-28
20081117,TMAX,50
20081117,TMIN,-17
20081118,TMAX,22
20081118,TMIN,-67
20081119,TMAX,122
20081119,TMIN,-11
20081120,TMAX,28
20081120,TMIN,-44
20081121,TMAX,-6
20081121,TMIN,-89
20081122,TMAX,17
20081122,TMIN,-50
20081123,TMAX,94
20081123,TMIN,-50
20081124,TMAX,94
20081124,TMIN,28
20081125,TMAX,56
20081125,TMIN,-33
20081126,TMAX,106
20081126,TMIN,-61
20081127,TMAX,106
20081127,TMIN,-44
20081128,TMAX,89
20081128,TMIN,-22
20081129,TMAX,83
20081129,TMIN,-11
20081130,TMAX,22
20081130,TMIN,6
20081201,TMAX,11
20081201,TMIN,-39
20081202,TMAX,50
20081202,TMIN,-39
20081203,TMAX,83
20081203,TMIN,-72
20081204,TMAX,-17
20081204,TMIN,-100
20081205,TMAX,-22
20081205,TMIN,-117
20081206,TMAX,28
20081206,TMIN,-94
20081207,TMAX,-17
20081207,TMIN,-122
20081208,TMAX,100
20081208,TMIN,-17
20081209,TMAX,117
20081209,TMIN,-11
20081210,TMAX,6
20081210,TMIN,-61
20081211,TMAX,39
20081211,TMIN,-67
20081212,TMAX,0
20081212,TMIN,-50
20081213,TMAX,67
20081213,TMIN,-22
20081214,TMAX,122
20081214,TMIN,-22
20081215,TMAX,-22
20081215,TMIN,-133
20081216,TMAX,-56
20081216,TMIN,-117
20081217,TMAX,-67
20081217,TMIN,-111
20081218,TMAX,0
20081218,TMIN,-94
20081219,TMAX,39
20081219,TMIN,-11
20081220,TMAX,6
20081220,TMIN,-122
20081221,TMAX,-122
20081221,TMIN,-172
20081222,TMAX,-67
20081222,TMIN,-172
20081223,TMAX,22
20081223,TMIN,-67
20081224,TMAX,39
20081224,TMIN,-83
20081225,TMAX,6
